27.14,64.27,1012.7,54.4
12.19,40.23,1017.5,82.07
14.91,40.73,1017.4,86.91
16.63,53.82,1015.2,66.09
26.75,60.96,1012,56.77
24.14,60.07,1016.6,58.08
24.67,69.14,1006.2,88.51
23.08,61.86,1013.4,84.64
25.2,63.76,1009.8,64.96
27.59,54.2,1013.1,51.61
12.65,44.34,1014.7,92.81
19.32,52.84,1004.3,83.51
12.82,43.5,1022.4,84.32
13.97,45.01,1017.4,89.15
4.89,45.87,1007.6,99.35
24.66,58.86,1013.9,56.39
21.04,50.32,1008.4,90.19
22.06,45.61,1014.3,77.75
10.77,41.54,1019.9,71.13
23.61,49.16,1002.4,65.63
22.93,63.13,1011.6,77.09
23.36,74.93,1016.6,71.91
5.56,45.87,1007,96.48
14.28,43.02,1013,49.44
29.58,76.2,1008.4,60.73
17.46,39.54,1008.2,74.24
29.27,66.85,1011.1,63.25
14.58,42.99,1007.5,93.56
18.36,53.16,1013.1,79.89
21.12,62.52,1015.6,78.98
25.32,61.25,1011.6,80.1
6.86,42.49,1008,93.96
15.67,45.17,1018.7,94.74
11.62,39.72,1018.4,68.06
23.89,50.16,1004.9,73.94
26.95,70.79,1004.1,75.35
22.49,62.96,1020.2,78.99
28.55,66.51,1015.5,34.04
25.21,65.34,1013.9,65.04
22.72,58.82,1012.5,77.72
17.19,37.2,1011.8,67.59
28.54,72.99,1007.4,67.87
6.16,39.48,1004.9,59.68
22.43,63.21,1012.1,84.75
8.95,36.18,1014.1,76.94
12.57,39.18,1023.1,77.28
16.66,36.71,1013.7,70.66
21.45,60.84,1017.9,82.8
5.82,40.78,1024.8,96.01
24.32,58.79,1016.8,65.61
25.98,68.12,1011.4,66.86
28.78,60.07,1014.5,49.03
29.49,70.98,1007.8,79.08
33.33,73.03,1014.2,42.28
27.11,70.04,1009.8,71.25
13.88,39.39,1014.1,80.48
23.21,63.94,1013.6,80.23
28.69,67.25,1017.7,53.83
29.18,71.43,1011.6,59.49
3.2,41.31,997.67,98.84
18.55,61.87,1008.5,65.3
27.46,68.08,1013.1,46.49
10.07,34.69,1028.1,70.52
8.42,37.49,1009.2,82.15
9.73,40.22,1011.5,87.88
17.95,59.15,1012.7,84.27
6.61,38.91,1015.8,92.31
14.92,46.18,1014.2,98.82
9.64,39.35,1015.1,91.76
9.45,39.04,1023.1,75.81
18.01,62.26,1011.9,89.29
13.12,48.04,1011.9,100.07
32.48,69.75,1009,40.47
9.82,41.04,1026.7,77.28
17.7,49.78,1005.2,100.09
15.16,40.73,1017.7,86.37
16.65,49.69,1014,91
8.47,41.03,1021.7,70.16
16.68,43.14,1018.4,76.48
21.47,60.93,1006.5,87.83
29.25,66.51,1015.5,33.65
23.28,48.92,1010.2,41.55
15.37,43.34,1014.8,80.37
15.41,42.44,1012.6,86.74
26.16,59.87,1013.2,71.92
25.65,69.45,1014,50.42
21.69,57.17,1011.8,82.63
17.39,46.21,1013.9,82.73
26.96,72.86,1004.9,59.17
7.14,44.71,1020,71.9
14.51,49.83,1006.3,91.65
23.62,67.45,1014.6,59.8
24.65,64.63,1020.5,53.45
24.92,63.86,1019.2,59.24
25.22,71.85,1009.8,68.96
23.55,51.95,1006,76.46
11.43,44.78,1013.4,82.45
12.7,39.72,1017.9,62.97
14.95,39.31,1009.1,75.3
11.93,41.38,1021.8,57.63
23.78,69.71,1008.8,83.17
27.41,63.07,1011.5,55.3
17.75,49.78,1004.5,100.09
9.66,41.82,1033.2,73.19
33.43,66.44,1010.3,53.45
23.79,48.06,1012.9,60.03
26.64,69.13,1010.6,79.23
31.11,71.8,1010.8,56.08
28.53,66.51,1015.9,40.68
21.16,45.38,1014.6,73.06
13.75,40.66,1016.4,93.31
21.33,63.86,1020.3,72.13
27.18,61.41,1012.2,46.11
31.26,68.94,1005.9,39.49
8.21,38.91,1015.8,88.99
19.35,50.12,1005.4,100.1
26.08,70.32,1012.3,89
19.12,44.85,1014.7,43.66
30.9,73.42,1011.2,65.32
7.07,37.49,1010.4,87.19
15.68,43.7,1015.1,58.96
27.16,47.43,1009.2,45.79
22.63,57.17,1009.8,77.43
7.69,43.02,1014.5,85.23
15.5,39.16,1016.2,78.13
23.57,63.91,1011.6,80.74
26.85,71.73,1010.1,65.24
32.51,73.56,1007.1,59.6
18.2,52.72,1025.9,54.26
11.38,39.22,1018.6,57.14
25.68,68.27,1008,68.48
15.46,37.64,1014.6,87.53
12.99,44,1025.2,90.27
24.4,62.26,1011.6,70.1
12,41.5,1013.2,86.75
15.69,44.6,1014.1,61.51
15.34,36.99,1007.9,94.59
27.14,70.32,1007.1,73.08
20.21,54.9,1016.8,66.56
26.75,70.32,1007.6,54.09
20.56,59.14,1016,68.59
26.94,62.91,1011.7,41.3
12.43,40.27,1007.1,61.56
7.01,40.72,1024,86.37
28.95,73.4,1011.3,55.14
19.46,47.03,1013.9,88.86
28.84,73.03,1014,76.05
20.37,69.48,1011,84.31
9.47,40.81,1026.4,91.87
15.89,43.96,1014,75.24
24.57,51.95,1005.8,70.07
24.1,71.29,1008,67.56
24.93,73.5,1011.3,83.09
14.19,39.52,1018.3,77.25
26.63,74.22,1007.4,78.5
15.67,41.1,1004.1,77.93
32.48,62.04,1010.4,38.05
21.95,68.08,1012.9,69.36
15.79,49.21,1015.1,75.8
21.13,51.43,1007.4,88.72
10.58,42.34,1022.3,94.01
18.23,62.26,1011.5,91.35
10.29,40.56,1017.3,69.13
23.47,60.77,1017.2,75.36
10.58,41.49,1020.4,91.9
28.82,71.8,1011,67.64
8.97,39.66,1021.6,78.94
21.83,62.91,1011.1,91.34
10.67,40.56,1022.4,77.92
21.17,58.16,1017.2,68.11
26.11,47.43,1009,56.09
16.61,50.9,1013.2,85.26
15.5,44.34,1019.2,65.21
19.08,44.63,1020.1,43.36
13.48,40.73,1017.6,94.81
4.84,38.5,1012,81.62
21.22,43.43,1011,61.07
29.75,74.87,1009.1,56.5
26.42,59.54,1007,76.28
31.15,69.59,1007.8,64.96
31.09,74.22,1007.6,46.36
29.6,67.79,1010.4,51.05
30.2,69.59,1008.9,67.32
26.03,64.44,1012.8,62.24
28.45,69.23,1013.1,39.46
23.19,67.07,1005.7,65.19
12.02,39.69,1006,84.66
24.35,58.79,1010.1,72.1
14.76,43.79,1016.2,75.72
21.99,58.96,1014.1,61.3
18.2,45.01,1013.8,68.14
23.02,67.25,1017.2,72
8.51,41.26,1023.2,87.79
28.18,60.07,1016.3,49.13
21.08,63.13,1013.5,98
13.03,42.86,1014.4,86.25
7.64,42.28,1008.5,84.29
13.08,44.9,1020.5,86.46
9.26,40.11,1024.4,74.82
24.77,71.94,1006.8,88.86
23.63,65.59,1013.1,76.95
14.3,41.93,1020.6,65.38
13.48,41.44,1015.6,71.46
24.49,70.79,1005.5,88.65
25.76,74.87,1010.2,65.15
14.3,53.82,1016.6,63.9
24.47,48.6,1002.5,75.04
11.54,45.51,1017.2,83.02
12.53,42.03,1017.6,81.57
9.79,39.69,1002.4,93.86
16.66,41.16,1007.4,76.82
20.38,62.52,1017.9,75.56
11.82,42.86,1014.1,88.28
11.02,40.71,1020.3,86.64
15.81,58.59,1014.4,90.03
29.42,74.9,1004.1,64.53
14.88,41.66,1009.4,67.15
8.49,39.61,1021,87.74
5.34,39.22,1012.7,81.42
28.82,77.24,1008.4,78.93
18.76,58.79,1016.7,88.22
20.3,48.41,1007.5,89.66
15.56,40.12,1013.7,89.78
15.98,39.64,1009.3,81.21
23.48,66.49,1014.4,62.61
21.81,63.77,1014.3,83.66
21.11,69.94,1004.4,84.26
25.56,60.32,1016.3,59.84
28.97,64.44,1014.5,54.67
28.5,64.84,1011.5,54.41
16.76,43.77,1012.2,77.95
5.12,40.78,1025.5,96.88
32.87,70.8,1009.5,59.85
18.55,41.1,1002,65.16
23.07,70.47,1008.6,83.37
31.67,69.68,1012.4,46.52
15.17,36.71,1013.5,77.44
30.65,65.18,1012.5,42.32
27.64,75.6,1017.4,54.78
14.43,38.91,1013.3,70.26
27.09,59.15,1013,55.18
25.42,68.08,1011.2,76.58
30.83,77.3,1001.7,57.85
10.06,39.61,1018.2,70.22
24.23,58.79,1009.8,75.75
15.35,41.79,1008.4,81.13
17.48,44.2,1018.9,61.51
12.65,44.34,1019.4,71.45
30.96,71.77,1006.3,52.76
10.56,39.13,1010.2,87.12
18.24,49.5,1014.4,79.36
27.71,54.2,1012.7,47.25
22.1,58.33,1013.7,69.09
9.61,39.04,1023.5,75.66
8.22,41.82,1032.8,71.63
7.1,35.77,1015.4,92.1
28.37,68.12,1012.4,45.87
15.15,41.35,1006.3,86.16
16.77,42.28,1007.5,73.19
8.09,38.5,1013,67.31
5.74,37.8,1021.4,74.47
28.33,78.92,1011.1,70.04
13.49,44.47,1030.5,69.49
16.52,44.88,1017.6,90.08
20.37,52.05,1012.3,62.57
18.26,58.96,1014,69.7
32.31,62.04,1010.5,38.01
28.85,71.32,1009.1,76.9
18.27,65.94,1013.1,84.72
3.51,35.47,1017.5,86.56
23.24,45.01,1012.2,45.23
26.48,73.06,1008.1,90.73
11.41,39.61,1018.7,69.44
13.8,39.82,1012.4,83.69
14.18,40.69,1014.7,74.88
23.53,72.24,1010.8,94.33
24.43,58.95,1017.2,57.73
25.91,58.98,1010,75.31
15.47,48.98,1016.4,89.85
24.1,68.61,1011,74.87
27.24,77.17,1009.4,81.51
29.53,71.14,1011.4,53.41
3,39.64,1011,80.14
6.82,41.03,1022.1,87.63
15.14,37.85,1010.3,84.3
13.41,54.3,1016.5,79.28
29.51,76.09,1007.4,71.5
30.62,66.75,1017.7,53.68
30.26,71.77,1006.2,58.98
23.74,62.96,1019.6,63.39
14.24,39.52,1018.2,77.19
19.45,46.33,1013.4,99.52
15.94,41.76,1023.3,67.17
24.98,58.05,1011.7,69.97
29.82,66.51,1011,43.57
16.36,44.88,1018.3,76
15.3,41.76,1022.6,71.56
34.96,68.94,1006.2,59.26
18.2,49.39,1018.8,96.3
25.66,71.77,1006.8,84.76
5,40.64,1021,94.84
12.45,43.67,1013.6,91.34
18.21,62.26,1012,87.28
24.29,57.5,1014.9,67.28
25.03,47.93,1003,62.89
18.38,55.28,1020.2,68.33
18.5,41.85,1015.8,64.78
12.11,41.17,1019.5,62.59
21.83,63.07,1011.6,87.02
10.56,41.54,1019.9,78.95
10.63,44.2,1018.6,90.26
12.85,40,1015.9,68.85
17.54,44.58,1016.6,79
17.44,44.89,1009.9,80.54
10.31,45.01,1018.4,93.67
12.23,41.58,1018.8,87.66
9.78,52.75,1023,78.31
24.6,75.23,1012,76.77
8.99,39.04,1022,75.98
28.69,67.25,1017.7,44.6
4.15,39.9,1008.8,96.68
24.66,69.94,1006.6,60.91
26.75,43.21,1012.3,87.28
23.46,59.27,1010.6,79.79
26.52,63.94,1018.2,42.41
3.98,35.47,1017.2,86.53
8.07,41.17,1019.4,86.43
22.7,59.92,1011,90.84
21.2,59.39,1014,85.06
5.23,40.78,1025.1,92.74
10.27,42.34,1022.7,92.78
13.1,41.48,1009,87.41
25.44,70.17,1000.6,91.89
19.21,58.49,1011.7,91.29
20.76,58.79,1017.2,78.75
27.54,75.6,1018.3,57.89
26.98,74.78,1009.8,69.54
14.04,40.2,1013.3,89.54
16.94,49.64,1024.4,69.22
8.66,40.11,1032.9,75.31
7.29,41.04,1024.1,89.19
13.78,38.28,1014.8,81.19
13.94,42.86,1012.4,88.78
12.14,40.27,1007.6,73.22
13.78,38.47,1015.2,57.8
26.62,71.73,1009.3,80.1
28.25,66.54,1011,43.77
11.54,40.77,1022.1,83.5
22.7,60.84,1019.1,71.48
16.09,50.59,1015.7,84.41
34.09,68.51,1009,32.96
28.33,68.14,1004.6,71.21
10.72,41.17,1019.7,60.71
28.19,62.6,1017.3,46.95
25.28,71.94,1006.7,86.69
20.45,69.45,1012.5,91.81
24.78,50.16,1004.6,70.22
13.89,35.71,1016.4,65.49
8.33,39.72,1020.2,82.84
18.26,60.95,1016.9,78.91
17.03,47.83,1004.9,79.68
30.44,56.24,1005.2,56.24
28.23,62.26,1010.9,60.86
24.1,71.97,1009.9,91.27
25,59.43,1007.8,68.91
21.49,68.28,1004.7,80.64
10.05,40.46,1018.7,67.38
12.82,38.62,1018.7,83.8
16.7,50.66,1014.9,94.87
13.5,45.51,1015.3,86.95
25.04,70.36,1006.6,75.91
16.21,41.23,995.88,80
7.67,42.85,1012,93.35
20.15,58.59,1014.1,91.96
17.69,46.36,1019.5,86.64
27.42,65.74,1013.4,69.42
30.12,69.68,1012.9,60.64
26.12,66.75,1017.9,79.02
15.37,50.59,1019,98.2
20.85,59.21,1012.9,75.97
15.12,52.05,1014.6,80.38
5.7,40.35,1012.2,91.57
22.02,46.93,1014.3,55.92
15.95,42.24,1017.7,69.32
8.11,41.92,1029.6,91.92
8.77,40.46,1019.7,77.84
16.55,46.18,1010,96.54
24.61,69.68,1012.1,92.47
14.84,41.23,995.02,88
23.55,61.87,1009.6,54.83
23.9,61.41,1012,67.87
9.11,40.64,1020.7,86.91
24.31,67.79,1010.6,76.15
26.98,43.77,1011,40.8
15.84,41.66,1009.7,62.81
15.78,43.99,1022.2,83.7
25.38,65.34,1012.9,62.49
10.12,41.78,1013.4,73.47
15.86,39.82,1013.1,77.37
21.98,55.97,1009.1,89.51
17.34,47.03,1013.4,98.13
8.56,40.71,1021.3,95.87
14.28,39.39,1013.8,77.52
13.64,44.88,1019.9,56.86
13.09,54.3,1017.6,82.38
23.69,63.77,1013.4,79.5
13.71,45.08,1023.4,82.93
22.08,55.5,1018.4,58.46
23.5,50.23,1017.5,75.15
23.05,68.67,1006.7,76.43
9.35,44.03,1011,88.11
25.18,62.96,1020,59.08
28.37,72.86,1004.8,53.52
20.51,48.6,1005.3,80.7
5.78,40.62,1016.5,84.98
16.75,42.23,1013.8,84.98
21.34,48.06,1014.5,63.23
13.31,41.26,1020.8,79.55
21.31,49.39,1020.2,71.35
9.75,43.69,1016.8,82.42
14.97,58.2,1019.5,81.13
8.83,41.26,1023,86.08
13.1,49.83,1007.3,92.79
14.32,71.14,1019.9,79.15
27.28,78.92,1011,75.48
13.5,44.92,1023.9,87.17
22.06,59.39,1015.3,85.04
18.51,58.46,1017.2,88.1
25.16,57.17,1009.9,75.7
25.36,61.41,1011.9,55.64
14,41.78,1011,48.37
24.22,62.08,1022.5,60.79
16.07,44.58,1019.5,67.95
12.75,44.03,1007.3,89.46
13.24,39.16,1016.5,86.66
23.89,70.04,1011.2,84.9
26.76,70.98,1007.6,90.51
19.94,65.46,1017.7,68.94
26.17,48.6,1002.6,61.41
6.67,39.33,1011.1,91.96
11.75,71.14,1019.4,75.68
17.48,58.95,1016.5,90.35
8.94,41.38,1021.5,79.45
8.73,41.92,1029.4,89.72
11.11,40.55,1023.9,87.12
6.15,40.77,1022.4,88.57
24.43,65.27,1013.2,55.4
20.92,63.86,1020.5,72.98
30.27,64.05,1011.9,65.72
28.21,70.02,1010.6,51.34
22.66,69.84,1006.2,82.79
14.93,39.16,1007.2,72.35
30.93,73.42,1011,56.42
23.07,49.02,1009.1,84.1
12.09,38.25,1013.6,81.28
21.71,76.86,1006.7,76.86
24.17,59.44,1012.7,78.53
7.11,41.74,1022.4,90.68
7.05,40.69,1020.5,89.67
24.92,63.94,1017.7,44.92
28.31,74.33,1011.9,69.77
32.26,71.29,1008.4,48.58
23.59,71.73,1009.7,87.06
22.44,58.16,1017.3,63.68
10.01,43.7,1015.7,91.97
19.04,50.12,1010.5,100.09
20.59,42.04,1009.8,62.77
9.37,40.11,1024.9,75.03
25.51,73.56,1006.6,96.63
9.78,43.8,1022.2,69.64
28.22,76.2,1006.1,62.17
4.24,39.9,1009.3,96.74
17.2,40.55,1000.7,72.67
17.65,59.87,1018.6,94.65
16.73,37.2,1012.9,74.04
20.07,51.3,1011.9,94.62
23.81,57.5,1015.5,70.66
23.25,63.78,1016,72.01
28.36,69.88,1007.8,84.17
21.41,56.9,1007,79.41
26.9,60.93,1007.1,67.32
14.78,38.58,1017,82.4
25.02,59.92,1009.9,76.27
29.25,69.13,1010.3,67.35
8.23,41.01,1022.9,98.03
13.84,42.18,1015.7,79.76
27.51,73.77,1002.4,90.88
10.12,39.96,1026,98.63
23.49,49.3,1003.4,77.96
17.74,49.69,1006.1,80.7
30.93,61.5,1009.8,41.46
19.66,58.79,1017.2,84.16
12.99,41.93,1020.2,74.64
18.85,48.06,1012.5,67.88
8.85,40.22,1008.6,90.6
30.68,71.8,1010.8,61.4
10.87,42.02,1002.1,95.22
8.35,42.85,1010.5,90.13
17.33,41.35,999.51,68.36
27.78,72.43,1006.7,74.53
10.88,44.63,1020.5,86.81
31.46,71.8,1010.8,54.88
14.08,40.1,1015.5,82.81
23.79,59.44,1012.5,79.48
17.62,43.69,1016.5,67.92
28.46,49.16,1004.6,38.1
23.66,62.08,1022.4,64.13
21.74,60.27,1015.8,88.96
14.17,42.99,1007.4,78.88
19.05,55.5,1020.2,75.76
28.56,74.22,1007.5,69.6
11.83,44.21,1019.4,85.31
20.08,58.79,1017.3,81.59
21.75,59.8,1016.6,72.94
25.23,61.86,1013,76.18
9.23,37.36,1015,67.38
26.75,58.33,1013.5,45.47
29.05,69.71,1009,64.25
10.3,41.46,1018.2,86.17
9.28,41.54,1018.3,79.89
16,43.02,1012.4,39.2
15.65,39.59,1012.8,87.63
27.63,70.17,1000.4,85.22
26.28,75.23,1011.4,68.35
16.71,46.18,1012.1,96.6
11.94,44.6,1018.7,85.33
21.73,69.05,1001.3,86.64
24.54,60.23,1011.5,72.78
12.27,39.82,1012.2,85.58
23.01,59.44,1012.8,82.62
17.54,42.42,1009,67.67
31.28,75.08,1005.4,49.53
15.38,43.99,1022.4,83.41
28.86,73.4,1011.4,58.76
11.06,36.71,1021.7,80.44
11.95,41.48,1013.4,74.83
26.05,46.21,1011.3,55.25
12.41,41.44,1015.5,76.9
24.31,58.62,1017.3,64.44
25.69,57.32,1012.3,44.18
21.45,60.08,1017.9,72.7
7.77,35.77,1016.5,73.79
13.47,44.88,1017.6,93.23
28.07,66.17,1010.6,64.11
7,38.08,1020.3,77.67
31.03,69.98,1011.3,52.16
22.05,59.92,1009.1,93.74
20.86,63.73,1008.5,96.83
21.47,57.19,1006.5,75.8
28.11,69.84,1004.7,67.08
29.47,65.51,1014.7,58.28
25.54,61.08,1013.1,71.15
9.52,41.26,1020.5,89.73
23.68,59.27,1010.8,83.82
9.7,40.11,1026.6,75.48
8.81,43.56,1015,81.5
26.64,62.44,1011.8,72.46
20.08,58.12,1015.5,80.84
14.55,40.73,1018.4,89.12
8.69,41.04,1026.9,80.28
10.15,41.62,1015.9,97.4
31.01,67.83,1008,43.57
10.02,52.75,1021.9,73.68
15.03,40.66,1016.6,84.08
29.69,47.93,1002.9,44.76
28.4,59.27,1012,59.75
28.75,64.69,1007.1,60.37
25.54,61.08,1013.8,69.64
27.27,67.9,1006.4,62.12
26.1,63.56,1013.1,61
25.88,71.73,1010,72.8
14.29,46.18,1017,87.29
25.95,65.61,1014.4,52.54
23.86,63.77,1014.6,82.37
11.75,42.32,1015.3,77.25
15.03,44.45,1020.9,65.57
22.9,49.3,1003.5,80.95
21.39,58.05,1013,86.44
20.24,58.41,1013.7,99.59
22.92,63.94,1019.3,42.69
25.37,66.75,1017.9,79.26
12.06,52.72,1024.5,80.05
8.61,37.49,1009.4,82.62
15.09,41.76,1022.4,76.22
7.29,40.96,1023,90.78
12.91,41.16,1011.9,89.19
25.71,58.59,1012.8,61.83
16.19,36.99,1007.4,92.4
29.01,70.04,1010,57.35
28.28,68.67,1006.4,69.9
25.09,57.43,1013.2,70.42
30.26,72.58,1007,65.51
24.74,59.39,1015.2,74.64
31.68,68.24,1005.3,37.34
25.96,60.32,1016.2,55.51
5.02,45.87,1007.8,99.22
24.51,51.95,1005.6,63.53
29.11,74.78,1009.6,56.93
10.03,41.62,1014.5,95.61
25.91,75.6,1018.2,62.65
17.46,53.29,1018.1,91.01
24.92,60.95,1014.9,60.58
24.22,49.82,1014.6,66.82
24.03,62.44,1011,79.88
22.78,58.59,1012.8,65.55
12.74,39.13,1008.2,94.81
27.44,59.74,1011,56.42
25.47,56.89,1013,63.21
11.87,40.67,1011.4,62.92
8.04,40.64,1020.6,89.26
27.01,69.75,1009.8,81.29
21.79,61.45,1011.1,91.78
31.63,65.74,1010.8,50.59
15.32,45.01,1013.3,83.72
5.99,35.79,1011.6,91.69
28.98,70.8,1008.2,73.45
26.34,69.04,1009.4,72.06
18.67,58.46,1016.7,87.7
26.71,77.95,1012.1,77.5
23.39,73.5,1011.4,88.48
13.7,43.22,1012,71.57
24.97,50.23,1015.6,56.79
32.31,66.44,1009.6,63.92
21.03,69.05,1002.2,75.35
15.45,46.63,1012.6,85.47
10.67,40.23,1017.8,85.06
22.42,71.77,1005.5,90.62
6.61,38.68,1017.5,63.88
31.24,71.98,1004.7,57.17
27.96,77.24,1007.2,78.51
29.23,74.22,1008.5,57.88
27.46,69.98,1013.3,63.73
16.02,71.14,1019.8,70.42
23.42,63.07,1011.7,75.81
13.74,43.71,1025.5,86.62
25.99,74.67,1016.6,83.39
21.11,58.12,1015.4,77.78
13.41,39.35,1015.1,79.32
28.94,71.64,1006.6,69.24
8.14,39.96,1023.4,88.86
13.97,39.16,1016,84.6
16.61,25.88,1009.3,65.47
19.78,54.42,1011.7,89.34
33.75,64.96,1002.5,39.28
26.12,68.51,1013.1,68.96
18.5,52.08,1006.2,100.09
13.83,41.23,993.31,93.94
15.21,52.75,1024.3,61.11
13.78,41.16,1021.6,75.77
23.94,59.39,1014.3,74.55
12.82,41.58,1020.4,81.06
30.9,73.68,1015,40.9
14.13,43.7,1015.9,80.89
23.13,61.47,1009,85.5
25.08,58.49,1011.1,64.47
19.15,44.34,1019.5,48.09
28.16,61.47,1009.2,62.53
16.81,42.42,1009,74.25
20.13,40.33,1005.3,85.42
23.31,60.08,1017.1,64.35
16.31,42.28,1007.5,77.77
20.99,67.07,1005.2,82.41
6.01,35.79,1011,91.33
24.13,45.61,1012.6,71.36
9.45,41.92,1029.3,91.09
24.58,56.9,1007.1,68.24
16.14,44.71,1014.8,39.41
25.28,66.25,1009.8,84.55
23.09,63.76,1009.8,72.36
6.25,39.64,1011,83.45
21.06,62.91,1011.9,75.52
19.69,56.65,1020.8,71.54
31.51,71.97,1007.8,71.18
15.69,37.64,1016,83.88
24.94,62.96,1019.8,58.44
9.36,44.03,1010.3,87.2
11.17,44.77,1018.2,79.6
22.72,64.15,1021.1,60.34
8.18,40.02,1031.5,73.66
11.05,40.75,1016.5,87.08
12.85,40.35,1011.3,81.27
30.66,70.98,1007.6,72.08
5.6,38.91,1019.3,85.33
19.53,50.32,1009.7,94.46
10.59,41.54,1019.9,72.52
12.54,44.03,1007,84.03
15.55,45.09,1014.3,62.19
15.49,40.89,1007.2,82.16
11.34,41.54,1020.2,75.83
21.55,44.05,1005.7,84.05
10.1,40.22,1007.1,90.36
25.56,69.13,1002.5,68.26
15.27,41.16,1009,84.12
22.99,61.02,1009.9,81.56
25.34,65.61,1014.6,57.51
26.57,73.21,1002.3,92.51
7.2,40.02,1031.7,69.89
5.62,41.31,1001.4,89.16
18.1,48.06,1015.5,82.47
8.57,41.17,1020.2,72.47
25.38,72.24,1010.8,89.64
19.55,56.53,1020.2,78.1
27.04,65.06,1013.3,52.37
31.24,68.3,1015.9,42.84
29.07,72.51,1009.2,58.38
6.4,41.17,1019.5,85.37
16.58,41.79,1006.2,72.95
24.64,58.49,1011.2,72.67
30.75,71.22,1006.5,48.06
26.91,61.5,1009.5,55.26
7.44,38.5,1012.8,70.27
29.13,62.26,1010.5,52.94
23.76,58.82,1011.8,77.34
15.56,41.1,1004.6,84.58
17.34,46.48,1007.2,83.15
15.39,39.31,1008.8,66.67
17.92,44.2,1019,53.8
29.92,69.75,1009.1,67.15
14.77,49.15,1020.6,80.27
21.46,51.61,1010.9,76.41
22.29,61.27,1019,58.23
23.74,72.43,1008,91.36
25.26,74.33,1014.8,79.56
12.84,39.54,1011.5,89.86
15.26,46.18,1013.7,98.58
12.07,38.25,1012.7,81.66
28.78,64.96,999.75,56.43
29.03,69.51,1009.8,47.04
24.97,54.2,1012.7,74.25
20.6,66.86,1013.1,62.48
24.51,62.08,1022.6,57.44
19.75,49.02,1009.4,92.89
7.33,40,1019,80.76
32.4,68.14,1004.4,34.53
27.06,43.77,1011,42.61
24.43,65.18,1012.6,77.83
13.01,41.49,1019.8,92.86
15.23,37.87,1020.2,85.02
23.88,69.94,1007.5,61
16.92,44.6,1017.3,58.75
29.05,75.6,1017.6,51.16
29.5,72.86,1004.6,52.17
14.84,43.69,1016.3,68.67
16.49,41.93,1022.9,44.98
6.04,41.14,1027.8,86.4
25.33,71.32,1007,85.31
30.39,71.8,1010.9,64.11
25.11,63.21,1012.2,83.58
18.14,43.56,1012.8,47.1
11.04,41.74,1022.6,77.51
23.82,73.67,1007.3,88.16
20.53,49.16,1007.1,90.02
7.01,37.8,1021.5,62.84
27.78,70.8,1009.8,79.57
23.25,51.86,1013.5,78.34
28.12,73.42,1011.5,80.16
12.38,43.52,1023,100
13.86,37.85,1011.4,89.7
9.41,43.5,1021,88.74
17.32,45,1022.2,40.45
14.16,40.89,1010.8,82.86
30.8,69.14,1007.7,63.78
16.44,53.16,1014.8,75.29
10.72,35.76,1019.7,62.26
18.68,52.84,1004.6,88.27
16.64,44.9,1021,70.34
10.42,39.96,1025.2,95.69
10.94,39.04,1021.8,86.02
13.9,39.54,1007,81.33
6.86,41.17,1020.1,79.14
29.96,70.04,1010.1,54.47
30.13,68.94,1005.9,40.71
26.45,64.27,1013.2,60.92
14.81,44.88,1019.1,66.7
30.36,68.08,1010.8,51.32
23.59,58.62,1017.8,66.68
32.55,70.94,1006.8,43.15
17.1,48.98,1016.5,85.63
8.19,41.66,1016.6,75.38
14.39,42.77,1017.4,83.28
29.5,71.14,1011.3,52.81
9.21,39.72,1019.5,74.44
10.57,36.71,1022.1,82.39
22.74,58.12,1015.2,79.58
11.31,42.02,1001.2,94.86
23.51,63.78,1016.1,69.79
11.25,40.67,1011.6,63.54
23.07,65.27,1013.2,58.38
12.6,40.35,1011.9,80.88
9.83,41.17,1019.3,72.29
23.65,66.05,1019.6,78.21
21.97,58.12,1014.2,85.93
31.81,66.44,1011.2,53.55
8.5,39.16,1014.1,86.64
18.6,68.28,1003.3,84.21
8.38,39.22,1015,75.14
30.4,71.97,1008.4,76.28
25.34,64.27,1013.4,66.02
23.21,74.22,1009.7,88.46
5.1,35.57,1027.2,80.49
12.8,39.16,1015.9,89.83
9.86,42.49,1009.2,81.41
9.32,36.3,1027.7,73.25
27.24,68.08,1013.2,51.96
23.01,44.05,1006.6,74.95
29.45,70.02,1010.3,65.93
31.18,70.36,1006.4,56.74
10.59,39.96,1025.9,97.05
13.65,39.28,1013,79.64
5.78,45.87,1012.6,88.8
25.34,59.39,1014,73.58
23.49,64.63,1020.8,65.16
13.9,39.59,1011.8,94.74
18.12,58.95,1017.8,86.16
10.76,44.58,1016.4,79.24
8.47,42.02,1005.4,92.73
10.51,44.78,1012.6,85.29
24.81,59.87,1018.6,61.18
14.38,40.73,1017.5,90.64
14.54,43.14,1010.3,82.98
22.37,41.54,1013.7,72.21
14.2,52.75,1025.6,61.02
11.95,40.69,1015.6,85.34
23.08,64.44,1014.9,69.95
4.61,40.27,1012.3,77.28
5.21,41.31,1003.5,91.23
28.96,75.23,1010.9,49.45
27.69,65.34,1014.3,46.59
26.52,43.77,1011.5,46.98
11.9,39.16,1016.5,84.59
28.24,71.58,1010.1,67.92
26.11,73.17,1009.8,65.18
33.13,74.34,999.57,48.34
23.91,50.23,1017.2,68.57
31.87,70.94,1006.9,50.78
26.68,59.92,1009.9,70.57
6.49,38.68,1017.9,64.81
